story_id,sent_idx,n_words,sentence
D8kJXS3suDI2tltssVgN,30,19,This was a voice he had heard only once before but could never place it to a familiar face.
D8kJXS3suDI2tltssVgN,31,8,But now he's sure whose voice it is.
D8kJXS3suDI2tltssVgN,32,8,"""That can't be it"" he thought to himself."
D8kJXS3suDI2tltssVgN,33,37,"It was his worst nightmare to be stuck anywhere at all, but to lose his dignity in this way and be absorbed by the skull of a gull was somehow even worse than he could ever imagine."
D8kJXS3suDI2tltssVgN,34,9,He cannot get the embarrassment out of his head.
D8kJXS3suDI2tltssVgN,35,5,Is it really his head?
D8kJXS3suDI2tltssVgN,36,11,Or did his mind integrate into the mind of his butt?
D8kJXS3suDI2tltssVgN,37,16,"As he could no longer see or smell, there was only one way to find out."
D8kJXS3suDI2tltssVgN,38,14,"Determined to regain his dignity, he started to explore the surroundings with his butt."
D8kJXS3suDI2tltssVgN,39,10,He rubbed it on the ground and he found out...
D8kJXS3suDI2tltssVgN,40,3,he was right!
D8kJXS3suDI2tltssVgN,41,38,"He still doesn't understand how it happened, but he is definitely sure that his butt was now his mind, and it was clouded by memories of mocking laughter and sticky liquid, and the looming silhouette of evil itself."
D8kJXS3suDI2tltssVgN,42,4,"Oh well, he thought."
D8kJXS3suDI2tltssVgN,43,6,At least I'm not with my
EVPkCWSrT9SwL38W9Zuk,0,10,Once upon a time there was a little grumpy man.
EVPkCWSrT9SwL38W9Zuk,1,8,He lived in the small town of Maiopy.
EVPkCWSrT9SwL38W9Zuk,2,7,He was feared by the other people.
EVPkCWSrT9SwL38W9Zuk,3,9,He did not understand why the people feared him.
EVPkCWSrT9SwL38W9Zuk,4,12,He coincidentally found out one day on the way to the marketplace.
EVPkCWSrT9SwL38W9Zuk,5,12,On his way there he saw the most marvelous thing that changed.
EVPkCWSrT9SwL38W9Zuk,6,3,his entire life.
EVPkCWSrT9SwL38W9Zuk,7,45,"As he was walking down the street thinking about all the things that annoyed him and shouting at the people that loathed him, he noticed that the guard he stomped past was not riding his horse as usual but his horse was rather riding him."
EVPkCWSrT9SwL38W9Zuk,8,14,This was nothing compared to the man walking on his hands right by him.
EVPkCWSrT9SwL38W9Zuk,9,6,'What in the world is happening?'
EVPkCWSrT9SwL38W9Zuk,10,4,he thought to himself.
EVPkCWSrT9SwL38W9Zuk,11,17,At that moment he felt confused rather than angry for the first time in his entire life.
EVPkCWSrT9SwL38W9Zuk,12,24,This spark of curiosity was just what the haggard old guy needed to follow his secret childhood dream of being the world's best juggler.
EVPkCWSrT9SwL38W9Zuk,13,7,'Maybe they are coming from a circus!'
EVPkCWSrT9SwL38W9Zuk,14,3,he thought excitedly.
EVPkCWSrT9SwL38W9Zuk,15,33,He started to pick up the pace toward the marketplace because maybe the circus master would finally let him juggle his collection of hairless mice the way he had always hoped he would.
EVPkCWSrT9SwL38W9Zuk,16,8,He couldn't wait to see the crowd's face.
EVPkCWSrT9SwL38W9Zuk,17,21,when he would stand in the middle of the circus with his best costume on with the mice in his hands.
EVPkCWSrT9SwL38W9Zuk,18,6,It would be the best day.
EVPkCWSrT9SwL38W9Zuk,19,4,of his entire life.
EVPkCWSrT9SwL38W9Zuk,20,21,The other best day of his entire life had been when his older brother Clarence broke his leg on the swings.
EVPkCWSrT9SwL38W9Zuk,21,17,This made the grumpy man happy as he disliked his brother from his hair to his toes.
EVPkCWSrT9SwL38W9Zuk,22,10,Clarence had made it his life's mission to annoy him.
EVPkCWSrT9SwL38W9Zuk,23,26,The man had learned from the frog that once lived in his left boot that these were all indications that the devil has hold of someone.
EVPkCWSrT9SwL38W9Zuk,24,18,"Ever since his brief affair with a nun, he had known that something was completely wrong with Clarence."
EVPkCWSrT9SwL38W9Zuk,25,30,"The nun confirmed all of his worries, and he had tried to tell their mum but she did not want to hear any talk of nuns, or devils, or feelings."
EVPkCWSrT9SwL38W9Zuk,26,20,She was far too busy filling her garden with small piglets that would eat the small moles in the garden.
EVPkCWSrT9SwL38W9Zuk,27,36,"She had been working years to try to get the pigs to eat moles, so of course she did not have time to worry about her children's well-being, besides that's what the maid, Periandelialis, was for."
EVPkCWSrT9SwL38W9Zuk,28,16,She was good with children and good at cooking them into soups and stews of rabbit.
EVPkCWSrT9SwL38W9Zuk,29,10,She had been a second mom for the two brothers.
EVPkCWSrT9SwL38W9Zuk,30,42,But anyway the old man was now running through the streets not able to hold back his glee and joyous laughter at the idea of presenting his rats to the people of the many small kingdoms the circus was wont to tour.
EVPkCWSrT9SwL38W9Zuk,31,64,"He had a secret plan as his real goal was to take over the circus and finally get the circus man back that bullied him when he was watching the circus when he was just a small insignificant worthless little boy with an alcoholic mother, satanic brother, and a father who spent too long playing with the fairies and now had become one himself."
FTAeksA8Y0QOBPW6kxWX,0,5,a little kitten named Skittles.
FTAeksA8Y0QOBPW6kxWX,1,14,"Skittles lives with a sweet old lady, but he dreams of exploring the neighborhood."
FTAeksA8Y0QOBPW6kxWX,2,9,"One day, his human forgets to close the cat-door."
FTAeksA8Y0QOBPW6kxWX,3,5,This was Skittles' big chance!
FTAeksA8Y0QOBPW6kxWX,4,12,The first step out in the fresh air felt like a rebirth.
FTAeksA8Y0QOBPW6kxWX,5,8,"The world was open, but where to go?"
FTAeksA8Y0QOBPW6kxWX,6,11,Skittles took a big breath and turned the first street corner.
FTAeksA8Y0QOBPW6kxWX,7,22,"He ran down the street without a care in the world, flouting his freedom the dogs locked behind gates This was wonderful."
FTAeksA8Y0QOBPW6kxWX,8,9,Skittles had always wanted to go to the store.
FTAeksA8Y0QOBPW6kxWX,9,13,The old lady always came home with a big bag of cat food.
FTAeksA8Y0QOBPW6kxWX,10,22,"If Skittles could make it to the corner shop, he would be able to eat as much kibble as he wanted to."
FTAeksA8Y0QOBPW6kxWX,11,21,"However, when he came to the store, he was met with big shelves filled with things that was not cat food."
FTAeksA8Y0QOBPW6kxWX,12,3,What was this!?
FTAeksA8Y0QOBPW6kxWX,13,7,Skittles had never seen anything like this.
FTAeksA8Y0QOBPW6kxWX,14,13,"The shelves towering over him were filled with vegetables, cleaning products, and cheese."
FTAeksA8Y0QOBPW6kxWX,15,5,This was an unexpected find.
FTAeksA8Y0QOBPW6kxWX,16,15,Skittles thought the outside world was as catered to cats as his human's home was.
FTAeksA8Y0QOBPW6kxWX,17,5,"Dejected, he left the store."
FTAeksA8Y0QOBPW6kxWX,18,15,"As Skittles was exiting the door, he heard a scream from the owner yelling ""OOOUUUUTT."""
FTAeksA8Y0QOBPW6kxWX,19,9,Now Skittles was running as fast as he could.
FTAeksA8Y0QOBPW6kxWX,20,7,The old lady never yelled at him.
FTAeksA8Y0QOBPW6kxWX,21,17,"He wanted to go straight back home, but realized that he didn't know what way to go."
FTAeksA8Y0QOBPW6kxWX,22,15,"He tried to use his nose, but the many smells of the city was overwhelming."
FTAeksA8Y0QOBPW6kxWX,23,17,"Skittles hadn't kept track of his route, and was getting more and more anxious by the minute."
FTAeksA8Y0QOBPW6kxWX,24,14,"He tried to go left at the crossroad, but still couldn't recognize his surroundings."
FTAeksA8Y0QOBPW6kxWX,25,11,"As he was walking, he suddenly bumped into a big dog!"
FTAeksA8Y0QOBPW6kxWX,26,21,"The dog started wagging its tail, and Skittles hissed, trying to make himself big by raising the hairs on his back."
FTAeksA8Y0QOBPW6kxWX,27,7,"The dog barked at him, but wait..."
FTAeksA8Y0QOBPW6kxWX,28,6,this was not a threatening bark.
FTAeksA8Y0QOBPW6kxWX,29,5,Maybe the dog was friendly.
FTAeksA8Y0QOBPW6kxWX,30,8,Even better - maybe the dog could help.
FTAeksA8Y0QOBPW6kxWX,31,11,Skittles asked the dog if it knew where his home was.
FTAeksA8Y0QOBPW6kxWX,32,11,"The dog gave him a big sniff, then sniffed the air."
FTAeksA8Y0QOBPW6kxWX,33,11,"After a moment, the dog turned around with an excited bark."
FTAeksA8Y0QOBPW6kxWX,34,17,"They were running down the street together, and Skittle saw a sight that made him so happy!"
FTAeksA8Y0QOBPW6kxWX,35,13,The old lady was right there with a searching poster in her hands.
FTAeksA8Y0QOBPW6kxWX,36,8,"The dog barked again, getting the lady's attention."
FTAeksA8Y0QOBPW6kxWX,37,14,"When she saw the two, she smiled widely and knelt down patting Skittles' head."
FTAeksA8Y0QOBPW6kxWX,38,6,Skittles had never felt so relieved.
FTAeksA8Y0QOBPW6kxWX,39,10,"When looking at the lady, he saw the searching poster."
FTAeksA8Y0QOBPW6kxWX,40,10,Now Skittles felt sad that he had upset his owner.
FTAeksA8Y0QOBPW6kxWX,41,4,She was so kind.
FTAeksA8Y0QOBPW6kxWX,42,4,and sweet to him.
FTAeksA8Y0QOBPW6kxWX,43,11,Skittles decided that he was just fine staying with his owner.
FTAeksA8Y0QOBPW6kxWX,44,9,He didn't need to explore the neighborhood ever again.
FTAeksA8Y0QOBPW6kxWX,45,26,"The lady took him home, and exhausted by the day, Skittles yawned and rested in the lap of the lady, while she was stroking his back."
FTAeksA8Y0QOBPW6kxWX,46,14,"He dreamt of kibble, convenience stores, and dogs, while the old lady watched television."
FTAeksA8Y0QOBPW6kxWX,47,5,The day turned into afternoon.
FTAeksA8Y0QOBPW6kxWX,48,3,and then night.
FTAeksA8Y0QOBPW6kxWX,49,7,Skittle was snugged up cozy and content.
FTAeksA8Y0QOBPW6kxWX,50,20,"Now he was cleverer and knew that he was at the best place in the world: the old, sweet ladies."
INnauEosv25woOCrBRDi,0,3,Bob the frog.
INnauEosv25woOCrBRDi,1,9,He lives in a toadstool house in the forest.
INnauEosv25woOCrBRDi,2,15,One day he decided to go on an adventure and Explore the world of shrooms.
INnauEosv25woOCrBRDi,3,19,"Bob may have eaten a bit too many shrooms, and is now wandering around the trees feeling quite strange."
INnauEosv25woOCrBRDi,4,9,As he continued wandering he suddenly stumbled into something.
INnauEosv25woOCrBRDi,5,31,"Bob the frog fell to the ground and as he looked up he saw the big fat master toad, who loudly roaring through the endless forest, stated ""you shall not pass!""."
INnauEosv25woOCrBRDi,6,11,Bob the frog was startled and didn't know what to say.
INnauEosv25woOCrBRDi,7,10,"Instead, he offered the master toad one of his shrooms."
INnauEosv25woOCrBRDi,8,9,and the master toad told Bob to fuck off.
INnauEosv25woOCrBRDi,9,5,"So, fuck off, Bob did."
INnauEosv25woOCrBRDi,10,11,"Again walking through the endless forest, in deep and mossy darkness."
INnauEosv25woOCrBRDi,11,21,While walking he heard the sound of running water and all of a sudden he was looking at a massive waterfall.
INnauEosv25woOCrBRDi,12,30,"After eating all the shrooms and and taking a swim in the purple swamp of death, he returned to his toadstool house, as he now wanted to achieve his dream."
INnauEosv25woOCrBRDi,13,16,"Bob the frog dreamed of becoming a professional snowboarder, but it never snowed in the forest."
INnauEosv25woOCrBRDi,14,6,So today he decided to venture.
INnauEosv25woOCrBRDi,15,8,out to the faraway mountains in candy land.
INnauEosv25woOCrBRDi,16,13,In candy land all the mountains were covered in delicious white flaky sugar.
INnauEosv25woOCrBRDi,17,10,He packed his bag and snowboard and off he went.
INnauEosv25woOCrBRDi,18,25,"The trip to Candyland was long and hard, but Bob kept his spirits high as he was now on the road to achieve his dream."
INnauEosv25woOCrBRDi,19,19,"But what Bob did not know yet, was that the trip to Candyland would not be like he thought."
INnauEosv25woOCrBRDi,20,20,As soon as he exited the forest and reached the main road he found it blocked by a massive carriage.
INnauEosv25woOCrBRDi,21,23,"One of the wheels had broken off, and inside sat the wonderful princess Pooh, a toad princess known throughout all of the country."
INnauEosv25woOCrBRDi,22,6,Pooh pleaded Bob to help her
INnauEosv25woOCrBRDi,23,4,and so he did.
INnauEosv25woOCrBRDi,24,11,Back into the forest he went to gather wood and sticks.
INnauEosv25woOCrBRDi,25,29,"With a little bit of skill and a lot of willpower, Bob created a bonfire at which Pooh and Bob started roasting cockroaches over the fire, Bob's favorite meal."
INnauEosv25woOCrBRDi,26,15,"Sometime he would even sprinkle some toasted shrooms onto it, to get a better flavor."
INnauEosv25woOCrBRDi,27,19,But when he tried to offer it to Princess Pooh she made a face and quickly fled the campfire.
INnauEosv25woOCrBRDi,28,13,"Bob was left sat in the dark forest, wondering where he went wrong."
INnauEosv25woOCrBRDi,29,19,He just scared away Princess Pooh and was now wondering whether he was too weird to make new friends.
INnauEosv25woOCrBRDi,30,12,"This dampened his spirits, but he still had a dream to achieve."
INnauEosv25woOCrBRDi,31,11,He crawled under the carriage and got the wheel put on.
INnauEosv25woOCrBRDi,32,6,He started slowly rolling towards Candyland.
INnauEosv25woOCrBRDi,33,10,Pooh had a dream and nothing was going to stop.
JFI8cNwhGfRT2Jd6JUd0,0,12,Once upon a time there was a crazy cool dude named Carl.
JFI8cNwhGfRT2Jd6JUd0,1,14,"Carl was the best at everything he did, a true champion of the people."
JFI8cNwhGfRT2Jd6JUd0,2,12,"One time, Carl decided he wanted to engage in a new hobby."
JFI8cNwhGfRT2Jd6JUd0,3,9,A hobby that would change rhythm of his day.
JFI8cNwhGfRT2Jd6JUd0,4,6,And even - of his life!
JFI8cNwhGfRT2Jd6JUd0,5,28,"""Wow, he thought, I'm going to be the greatest speed-knitter this world has ever seen,"" and on he went, knitting crazy pieces of art in his free time."
JFI8cNwhGfRT2Jd6JUd0,6,13,He went on to pursue this new hobby of his for a job.
JFI8cNwhGfRT2Jd6JUd0,7,14,"But for that to be realistic to any degree, he had to get started."
JFI8cNwhGfRT2Jd6JUd0,8,7,"For step one, he made extensive preparations."
JFI8cNwhGfRT2Jd6JUd0,9,13,He researched every little detail of the process to optimize his knitting speed.
JFI8cNwhGfRT2Jd6JUd0,10,25,"His peers looked at his dedication, and thought ""there's no way I'm gonna I'm gonna train my fingers and hands for hours every single day!"
JFI8cNwhGfRT2Jd6JUd0,11,6,Carl was humble and obviously dedicated.
JFI8cNwhGfRT2Jd6JUd0,12,9,He even offered his peers teaching classes to help.
JFI8cNwhGfRT2Jd6JUd0,13,5,", but it didn't matter."
JFI8cNwhGfRT2Jd6JUd0,14,6,He was just on another level.
JFI8cNwhGfRT2Jd6JUd0,15,12,"For step two, Carl practiced new knitting techniques involving impossible hand-eye coordination."
JFI8cNwhGfRT2Jd6JUd0,16,12,He read numerous research papers on how the mind works with muscles.
JFI8cNwhGfRT2Jd6JUd0,17,12,This elevated his technique by magnitudes greater than any non-übermensch could understand.
JFI8cNwhGfRT2Jd6JUd0,18,19,"However, for the third and final step, Carl realized he had to take it to an even higher level."
JFI8cNwhGfRT2Jd6JUd0,19,9,All throughout his learning he experimented in different environments.
JFI8cNwhGfRT2Jd6JUd0,20,3,And in nature.
JFI8cNwhGfRT2Jd6JUd0,21,17,He didn't only knit with yarn but began knitting with various things such as lava and stone.
JFI8cNwhGfRT2Jd6JUd0,22,9,"Finally, after mastering the last step, Carl was ready."
JFI8cNwhGfRT2Jd6JUd0,23,8,He was going to apply for the job.
JFI8cNwhGfRT2Jd6JUd0,24,12,"""Finally,"" he thought, ""now I can be a contributing member to society."""
